symbol,company,series,last_close,market_cap_cr,median_turnover_cr,median_trades,band_pct,gsm_stage,asm,exclude_reason,mcap_pending
CALSOFT,California Software Company Limited,EQ,35.5,,0.697,537.5,5.0,,ST Stage I,"ASM ST Stage I — surveillance: 100% margin, no intraday, no pledging; 5% circuit band — cannot exit on bad news; closed at circuit on 90% of sessions — a stop cannot fill in a locked market",False
RANASUG,Rana Sugars Limited,EQ,15.31,,0.694,1055.0,20.0,,LT Stage I,"ASM LT Stage I — surveillance: 100% margin, no intraday, no pledging",False
AONEGOLD,,,14.73,,0.692,1299.0,20.0,,,not in the NSE equity master (ETF / REIT / InvIT — not a company),False
EBBETF0431,,,1432.21,,0.69,89.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); only 89 trades/day median — one operator's book, not a market",False
JPOLYINVST,Jindal Poly Investment and Finance Company Limited,EQ,1025.0,1077.0,0.672,665.0,20.0,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,False
ALLDIGI,Alldigi Tech Limited,EQ,813.65,1241.0,0.67,495.0,20.0,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,False
EVIETF,,,33.67,,0.665,690.0,20.0,,,not in the NSE equity master (ETF / REIT / InvIT — not a company),False
BOROSCI,Borosil Scientific Limited,EQ,124.44,1110.0,0.661,1282.0,20.0,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,False
BANKETF,,,585.97,,0.66,765.0,20.0,,,not in the NSE equity master (ETF / REIT / InvIT — not a company),False
BIL,Bhartiya International Limited,EQ,857.7,,0.655,263.0,20.0,,,"only 263 trades/day median — one operator's book, not a market",False
HMVL,Hindustan Media Ventures Limited,BE,103.81,697.0,0.652,1073.0,5.0,,,series BE (trade-to-trade / SME — not normal rolling settlement); 5% circuit band — cannot exit on bad news,False
HDFCPSUBK,,,86.7,,0.651,261.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); only 261 trades/day median — one operator's book, not a market",False
DRAGARWQ,Dr Agarwals Eye Hospital Limited,EQ,5245.5,,0.648,294.0,20.0,,,"listed 130d ago — under a year of history, no trend to read; only 294 trades/day median — one operator's book, not a market",False
CPL,Captain Polyplast Limited,EQ,63.89,,0.647,782.0,20.0,,,"listed 36d ago — under a year of history, no trend to read",False
HGS,Hinduja Global Solutions Limited,EQ,402.55,1877.0,0.646,871.0,20.0,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,False
JINDALPOLY,Jindal Poly Films Limited,EQ,635.85,2791.0,0.643,740.0,10.0,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,False
BFSI,,,27.31,,0.643,740.0,20.0,,,not in the NSE equity master (ETF / REIT / InvIT — not a company),False
HDFCNIMEG,,,134.3,,0.642,78.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); only 78 trades/day median — one operator's book, not a market",False
SINGERIND,Singer India Limited,EQ,77.25,,0.633,1055.0,20.0,,,"listed 162d ago — under a year of history, no trend to read",False
ONEGLOBAL,One Global Service Provider Limited,EQ,546.7,,0.632,571.0,5.0,,,"5% circuit band — cannot exit on bad news; listed 11d ago — under a year of history, no trend to read",False
SUNCLAY,Sundaram Clayton Limited,EQ,1280.5,2823.0,0.632,672.0,20.0,,,not penny/nano — price >= Rs100 and mcap >= Rs1000 Cr,False
MASPTOP50,,,79.78,,0.631,223.0,20.0,,,"not in the NSE equity master (ETF / REIT / InvIT — not a company); only 223 trades/day median — one operator's book, not a market",False
BANKBETA,,,59.48,,0.63,447.0,20.0,,,not in the NSE equity master (ETF / REIT / InvIT — not a company),False
DISAQ,Disa India Limited,EQ,12208.0,,0.628,354.0,20.0,,,"listed 130d ago — under a year of history, no trend to read",False
TOP100CASE,,,10.67,,0.622,1119.0,20.0,,,not in the NSE equity master (ETF / REIT / InvIT — not a company),False
KSE,KSE Limited,EQ,177.99,,0.622,734.0,20.0,,,"listed 11d ago — under a year of history, no trend to read",False
SMALL250,,,18.56,,0.62,751.0,20.0,,,not in the NSE equity master (ETF / REIT / InvIT — not a company),False
ORIENTLTD,Orient Press Limited,BE,83.59,,0.617,977.0,5.0,,,series BE (trade-to-trade / SME — not normal rolling settlement); 5% circuit band — cannot exit on bad news; closed at circuit on 100% of sessions — a stop cannot fill in a locked market,False
GRADIENTE,Gradiente Infotainment Limited,EQ,2.72,,0.61,349.5,5.0,,,"5% circuit band — cannot exit on bad news; price Rs2.72 below the Rs5 floor (tick size ~1% of price; the spread eats the edge); listed 112d ago — under a year of history, no trend to read",False
HDFCPVTBAN,,,28.32,,0.609,490.0,20.0,,,not in the NSE equity master (ETF / REIT / InvIT — not a company),False
GROWWNIFTY,,,9.74,,0.604,4305.0,20.0,,,not in the NSE equity master (ETF / REIT / InvIT — not a company),False
